run	head	dataset	class	image	method	correct	frac	area	conc	peak	pos_share	in_mean	out_mean	conc_pos	conc_neg
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0928.jpg	lime	1	0.6987	0.5161	1.3539	1	1.0000	0.612256	0.281543	1.3539	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0928.jpg	kernelshap	1	0.5174	0.5161	1.0026	0	1.0000	1.98172	1.97124	1.0026	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0138.jpg	gradcam	1	0.6313	0.4251	1.4852	1	0.0005	-0.0702154	-0.0302443	0.0000	1.4858
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0138.jpg	hirescam	1	0.2516	0.4251	0.5920	0	1.0000	6.51162e-09	1.43185e-08	0.5920	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0138.jpg	integrated_gradients	1	0.5980	0.4251	1.4069	1	1.0000	0.0165657	0.00823228	1.4069	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0138.jpg	lime	1	0.5677	0.4251	1.3356	1	1.0000	0.723049	0.407065	1.3356	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0138.jpg	kernelshap	1	0.4557	0.4251	1.0720	1	1.0000	1.11969	0.988942	1.0720	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0424.jpg	gradcam	1	0.6489	0.3793	1.7108	1	0.0000	-0.161111	-0.0532681	0.0000	1.7108
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0424.jpg	hirescam	1	0.2524	0.3793	0.6654	0	1.0000	9.29251e-09	1.68205e-08	0.6654	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0424.jpg	integrated_gradients	1	0.7049	0.3793	1.8584	1	1.0000	0.0240232	0.0061463	1.8584	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0424.jpg	lime	1	0.5629	0.3793	1.4840	1	1.0000	0.584443	0.277327	1.4840	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0424.jpg	kernelshap	1	0.4088	0.3793	1.0778	0	1.0000	4.14205	3.66044	1.0778	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0038.jpg	gradcam	1	0.5949	0.4082	1.4576	1	0.0068	-0.119188	-0.0540856	0.0000	1.4676
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0038.jpg	hirescam	1	0.3008	0.4082	0.7369	0	1.0000	1.41888e-08	2.27467e-08	0.7369	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0038.jpg	integrated_gradients	1	0.5546	0.4082	1.3588	1	1.0000	0.0146133	0.00809369	1.3588	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0038.jpg	lime	1	0.5453	0.4082	1.3359	1	1.0000	0.531416	0.305644	1.3359	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0038.jpg	kernelshap	1	0.4423	0.4082	1.0837	1	1.0000	3.19254	2.77574	1.0837	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0166.jpg	gradcam	1	0.6475	0.4664	1.3883	1	0.0041	-0.0988424	-0.0459428	0.0000	1.3940
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0166.jpg	hirescam	1	0.3310	0.4664	0.7097	0	1.0000	1.21118e-08	2.13969e-08	0.7097	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0166.jpg	integrated_gradients	1	0.6974	0.4664	1.4955	1	1.0000	0.0152664	0.00578791	1.4955	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0166.jpg	lime	1	0.6507	0.4664	1.3954	1	1.0000	0.929885	0.436157	1.3954	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Fasciolopsis buski	Fasciolopsis buski_0166.jpg	kernelshap	1	0.4584	0.4664	0.9828	0	1.0000	2.01282	2.07871	0.9828	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0356.jpg	gradcam	1	0.0831	0.1049	0.7921	0	0.9992	0.0110786	0.0143022	0.7927	0.0000
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0356.jpg	hirescam	1	0.0281	0.1049	0.2678	0	1.0000	2.97118e-09	1.20453e-08	0.2678	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0356.jpg	integrated_gradients	1	0.2149	0.1049	2.0488	1	1.0000	0.0165756	0.0070958	2.0488	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0356.jpg	lime	1	0.1613	0.1049	1.5379	0	1.0000	0.627923	0.382561	1.5379	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0356.jpg	kernelshap	1	0.1333	0.1049	1.2705	0	1.0000	2.00584	1.52877	1.2705	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0901.jpg	gradcam	1	0.1423	0.1195	1.1914	0	0.5538	-0.00887451	0.00214053	0.0308	2.6316
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0901.jpg	hirescam	1	0.0491	0.1195	0.4112	0	1.0000	6.89876e-09	1.8117e-08	0.4112	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0901.jpg	integrated_gradients	1	0.1147	0.1195	0.9599	0	1.0000	0.00714766	0.00748641	0.9599	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0901.jpg	lime	1	0.1202	0.1195	1.0062	0	1.0000	0.408663	0.40578	1.0062	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0901.jpg	kernelshap	1	0.1222	0.1195	1.0229	0	1.0000	1.6062	1.56528	1.0229	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0193.jpg	gradcam	1	0.0537	0.1060	0.5067	0	0.7884	0.00138753	0.00632766	0.4088	0.8715
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0193.jpg	hirescam	1	0.0014	0.1060	0.0131	0	1.0000	2.43471e-10	2.06845e-08	0.0131	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0193.jpg	integrated_gradients	1	0.1694	0.1060	1.5972	0	1.0000	0.0157218	0.00914587	1.5972	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0193.jpg	lime	1	0.2796	0.1060	2.6375	1	1.0000	0.982714	0.300239	2.6375	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0193.jpg	kernelshap	1	0.1047	0.1060	0.9878	0	1.0000	1.545	1.56635	0.9878	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0706.jpg	gradcam	1	0.2451	0.1084	2.2603	1	0.5368	-0.0294649	0.00465815	0.0000	4.8795
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0706.jpg	hirescam	1	0.0034	0.1084	0.0318	0	1.0000	8.35059e-10	2.93417e-08	0.0318	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0706.jpg	integrated_gradients	1	0.1920	0.1084	1.7708	0	1.0000	0.0114118	0.00584043	1.7708	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0706.jpg	lime	1	0.1549	0.1084	1.4290	0	1.0000	0.574515	0.381073	1.4290	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0706.jpg	kernelshap	1	0.1229	0.1084	1.1340	0	1.0000	1.96753	1.70681	1.1340	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0917.jpg	gradcam	1	0.1978	0.1063	1.8612	0	0.4177	-0.0235887	0.000471181	0.0000	3.1964
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0917.jpg	hirescam	1	0.0135	0.1063	0.1272	0	1.0000	2.81976e-09	2.44727e-08	0.1272	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0917.jpg	integrated_gradients	1	0.3287	0.1063	3.0930	1	1.0000	0.0211172	0.00512837	3.0930	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0917.jpg	lime	1	0.1205	0.1063	1.1335	1	1.0000	0.480274	0.416962	1.1335	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hookworm egg	Hookworm egg_0917.jpg	kernelshap	1	0.1265	0.1063	1.1909	0	1.0000	1.95763	1.60657	1.1909	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0218.jpg	gradcam	1	0.2362	0.1507	1.5676	1	0.0000	-0.0214603	-0.0123114	nan	1.5676
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0218.jpg	hirescam	1	0.3711	0.1507	2.4632	1	1.0000	7.45786e-09	2.24179e-09	2.4632	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0218.jpg	integrated_gradients	1	0.2649	0.1507	1.7584	1	1.0000	0.0140743	0.00692733	1.7584	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0218.jpg	lime	1	0.4326	0.1507	2.8714	1	1.0000	1.91452	0.445415	2.8714	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0218.jpg	kernelshap	1	0.1402	0.1507	0.9305	0	1.0000	2.32157	2.52579	0.9305	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0655.jpg	gradcam	1	0.4626	0.1837	2.5189	1	0.0115	-0.0200803	-0.0050232	0.0000	2.5481
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0655.jpg	hirescam	1	0.1050	0.1837	0.5717	0	1.0000	1.34595e-09	2.58099e-09	0.5717	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0655.jpg	integrated_gradients	1	0.4753	0.1837	2.5877	1	1.0000	0.0174296	0.00432949	2.5877	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0655.jpg	lime	1	0.3610	0.1837	1.9652	1	1.0000	0.692742	0.275948	1.9652	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0655.jpg	kernelshap	1	0.1891	0.1837	1.0296	1	1.0000	3.07229	2.96411	1.0296	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0606.jpg	gradcam	1	0.4189	0.1816	2.3063	1	0.0016	-0.0263318	-0.00806345	0.0000	2.3099
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0606.jpg	hirescam	1	0.1257	0.1816	0.6920	0	1.0000	1.63416e-09	2.52302e-09	0.6920	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0606.jpg	integrated_gradients	1	0.4598	0.1816	2.5314	1	1.0000	0.0137265	0.00357941	2.5314	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0606.jpg	lime	1	0.3308	0.1816	1.8214	1	1.0000	0.56617	0.254174	1.8214	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0606.jpg	kernelshap	1	0.1763	0.1816	0.9707	0	1.0000	3.12927	3.24466	0.9707	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0097.jpg	gradcam	1	0.3679	0.1973	1.8647	1	0.0000	-0.0141811	-0.00598807	0.0000	1.8648
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0097.jpg	hirescam	1	0.2117	0.1973	1.0730	1	1.0000	2.04189e-09	1.8689e-09	1.0730	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0097.jpg	integrated_gradients	1	0.5435	0.1973	2.7546	1	1.0000	0.0172893	0.00356952	2.7546	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0097.jpg	lime	1	0.3848	0.1973	1.9501	1	1.0000	0.352812	0.138663	1.9501	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0097.jpg	kernelshap	1	0.2221	0.1973	1.1255	0	1.0000	4.62753	3.98493	1.1255	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0854.jpg	gradcam	1	0.3364	0.1490	2.2575	1	0.0042	-0.0174576	-0.00595404	0.0000	2.2670
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0854.jpg	hirescam	1	0.0052	0.1490	0.0350	0	1.0000	6.34825e-11	2.11867e-09	0.0350	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0854.jpg	integrated_gradients	1	0.4525	0.1490	3.0372	1	1.0000	0.0170278	0.00360668	3.0372	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0854.jpg	lime	1	0.3392	0.1490	2.2767	1	1.0000	0.896039	0.305601	2.2767	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis diminuta	Hymenolepis diminuta_0854.jpg	kernelshap	1	0.1415	0.1490	0.9495	0	1.0000	2.92534	3.1081	0.9495	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0445.jpg	gradcam	1	0.1524	0.0723	2.1070	1	0.0000	-0.00493371	-0.0021394	nan	2.1070
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0445.jpg	hirescam	1	0.0007	0.0723	0.0096	0	1.0000	8.58392e-12	9.67269e-10	0.0096	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0445.jpg	integrated_gradients	1	0.5509	0.0723	7.6147	1	1.0000	0.0613342	0.00389953	7.6147	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0445.jpg	lime	1	0.4076	0.0723	5.6344	1	1.0000	4.32629	0.490319	5.6344	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0445.jpg	kernelshap	1	0.1691	0.0723	2.3368	1	1.0000	5.02761	1.92722	2.3368	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0016.jpg	gradcam	1	0.2717	0.0728	3.7308	1	0.8877	0.0171295	0.00249456	4.2027	0.0000
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0016.jpg	hirescam	1	0.1129	0.0728	1.5507	0	1.0000	1.62299e-09	1.00131e-09	1.5507	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0016.jpg	integrated_gradients	1	0.3319	0.0728	4.5570	1	1.0000	0.0223084	0.00352773	4.5570	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0016.jpg	lime	1	0.3755	0.0728	5.1567	1	1.0000	2.02314	0.264242	5.1567	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0016.jpg	kernelshap	1	0.0850	0.0728	1.1675	0	1.0000	2.34969	1.98612	1.1675	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0654.jpg	gradcam	1	0.1731	0.0764	2.2653	1	0.0488	-0.000563065	-0.000196253	0.0000	2.3816
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0654.jpg	hirescam	1	0.0134	0.0764	0.1757	0	1.0000	6.74868e-11	4.10346e-10	0.1757	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0654.jpg	integrated_gradients	1	0.5081	0.0764	6.6473	1	1.0000	0.0647937	0.00519192	6.6473	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0654.jpg	lime	1	0.3184	0.0764	4.1653	0	1.0000	1.66721	0.295412	4.1653	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0654.jpg	kernelshap	1	0.1094	0.0764	1.4311	1	1.0000	2.96917	2.00077	1.4311	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0300.jpg	gradcam	1	0.0577	0.0918	0.6278	0	0.2990	0.0005248	-0.000868432	1.5266	0.2445
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0300.jpg	hirescam	1	0.0187	0.0918	0.2035	0	1.0000	2.49138e-10	1.32307e-09	0.2035	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0300.jpg	integrated_gradients	1	0.5240	0.0918	5.7062	1	1.0000	0.028056	0.00257688	5.7062	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0300.jpg	lime	1	0.4422	0.0918	4.8153	1	1.0000	4.21138	0.537162	4.8153	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0300.jpg	kernelshap	1	0.2338	0.0918	2.5461	1	1.0000	4.2129	1.39595	2.5461	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0333.jpg	gradcam	1	0.0882	0.0624	1.4126	0	0.8106	-0.00187596	0.00102366	0.0182	7.3811
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0333.jpg	hirescam	1	0.0112	0.0624	0.1799	0	1.0000	5.97051e-11	3.49993e-10	0.1799	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0333.jpg	integrated_gradients	1	0.6333	0.0624	10.1460	1	1.0000	0.0937517	0.00361385	10.1460	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0333.jpg	lime	1	0.3322	0.0624	5.3220	1	1.0000	4.0501	0.542042	5.3220	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Hymenolepis nana	Hymenolepis nana_0333.jpg	kernelshap	1	0.1318	0.0624	2.1112	1	1.0000	4.79124	2.10154	2.1112	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0562.jpg	gradcam	1	0.0222	0.0166	1.3367	0	0.0000	-0.067297	-0.0500615	nan	1.3367
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0562.jpg	hirescam	1	0.0031	0.0166	0.1866	0	1.0000	5.59794e-09	3.04158e-08	0.1866	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0562.jpg	integrated_gradients	1	0.2128	0.0166	12.8322	1	1.0000	0.090369	0.00563737	12.8322	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0562.jpg	lime	1	0.3367	0.0166	20.3042	0	1.0000	17.4978	0.581277	20.3042	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0562.jpg	kernelshap	1	0.2144	0.0166	12.9275	1	1.0000	17.3994	1.07524	12.9275	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0409.jpg	gradcam	1	0.0297	0.0210	1.4093	0	0.0000	-0.06044	-0.0425065	0.0000	1.4094
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0409.jpg	hirescam	1	0.0482	0.0210	2.2916	1	1.0000	5.6621e-08	2.40225e-08	2.2916	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0409.jpg	integrated_gradients	1	0.2631	0.0210	12.5019	1	1.0000	0.121315	0.00730431	12.5019	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0409.jpg	lime	1	0.3295	0.0210	15.6554	0	1.0000	14.6067	0.639049	15.6554	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0409.jpg	kernelshap	1	0.2062	0.0210	9.7989	1	1.0000	13.3167	1.10194	9.7989	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0072.jpg	gradcam	1	0.0319	0.0153	2.0769	0	0.0003	-0.100527	-0.0475645	0.0000	2.0775
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0072.jpg	hirescam	1	0.0734	0.0153	4.7804	0	1.0000	1.55954e-07	3.07015e-08	4.7804	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0072.jpg	integrated_gradients	1	0.0909	0.0153	5.9259	1	1.0000	0.0376863	0.00587134	5.9259	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0072.jpg	lime	1	0.2732	0.0153	17.8006	1	1.0000	10.8956	0.451823	17.8006	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0072.jpg	kernelshap	1	0.1178	0.0153	7.6787	1	1.0000	9.08359	1.05983	7.6787	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0490.jpg	gradcam	1	0.0146	0.0151	0.9679	0	0.0000	-0.046833	-0.0484085	nan	0.9679
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0490.jpg	hirescam	1	0.0421	0.0151	2.7805	0	1.0000	7.13783e-08	2.49687e-08	2.7805	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0490.jpg	integrated_gradients	1	0.1959	0.0151	12.9493	1	1.0000	0.0952706	0.00600693	12.9493	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0490.jpg	lime	1	0.3208	0.0151	21.2087	1	1.0000	18.6638	0.606861	21.2087	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0490.jpg	kernelshap	1	0.2019	0.0151	13.3475	1	1.0000	17.7221	1.07594	13.3475	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0576.jpg	gradcam	1	0.0226	0.0169	1.3363	0	0.0000	-0.0539489	-0.0401369	nan	1.3363
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0576.jpg	hirescam	1	0.0646	0.0169	3.8132	1	1.0000	8.85085e-08	2.20857e-08	3.8132	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0576.jpg	integrated_gradients	1	0.1197	0.0169	7.0669	1	1.0000	0.0530565	0.00672288	7.0669	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0576.jpg	lime	1	0.3485	0.0169	20.5742	0	1.0000	17.3652	0.559332	20.5742	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Opisthorchis viverrine	Opisthorchis viverrine_0576.jpg	kernelshap	1	0.1703	0.0169	10.0505	0	1.0000	16.0031	1.34393	10.0505	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0141.jpg	gradcam	1	0.3077	0.1186	2.5936	1	0.0388	-0.00985914	-0.00265134	0.0000	2.6983
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0141.jpg	hirescam	1	0.0304	0.1186	0.2561	0	1.0000	8.75002e-10	3.75915e-09	0.2561	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0141.jpg	integrated_gradients	1	0.3338	0.1186	2.8143	1	1.0000	0.0311484	0.0083653	2.8143	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0141.jpg	lime	1	0.1788	0.1186	1.5072	1	1.0000	0.379209	0.234419	1.5072	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0141.jpg	kernelshap	1	0.1283	0.1186	1.0816	0	1.0000	4.89546	4.47631	1.0816	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0451.jpg	gradcam	1	0.2454	0.1953	1.2565	1	1.0000	0.01897	0.0141568	1.2565	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0451.jpg	hirescam	1	0.0625	0.1953	0.3201	0	1.0000	9.14147e-10	3.327e-09	0.3201	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0451.jpg	integrated_gradients	1	0.4888	0.1953	2.5026	1	1.0000	0.0280587	0.007123	2.5026	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0451.jpg	lime	1	0.2697	0.1953	1.3808	1	1.0000	0.370291	0.243379	1.3808	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0451.jpg	kernelshap	1	0.2135	0.1953	1.0930	0	1.0000	4.43754	3.96811	1.0930	nan
roi477_convnext_120ep	blackbox	chula_roi2_w477	Paragonimus spp	Paragonimus spp_0106.jpg	gradcam	1	0.3757	0.1375	2.7319	1	0.0030	-0.0137333	-0.00360429	0.0000	2.7401
